Degree	GPA	modules
1	3.200198510643124	CS4222,CS6270,CS5321,CS4226,CS3282,CS4231,CS6213,CS3220,CS5233,CS5248,CS5424,CS3237,CS4237,CS6211
0	3.6262909585550256	CS4245,CS4347,CS3284,CS4241,CS4248,CS6240,CS5241,CS4235,CS6207,CS6206,CS5246,CS5244,CS4242,CS3283,CS5342
0	3.5646777673007364	CS3284,CS4245,CS4347,CS4241,CS6240,CS5241,CS5345,CS6206,CS4235,CS6207,CS5246,CS5249,CS5346,CS5342,CS3245
1	3.882561571624417	CS4220,CS6220,CS3282,CS6213,CS3223,BT5110,CS5424,CS6203,CS2102,CS5228,CS5271,CS5346,CS4224,CS5226,CS5322
1	4.026935972010686	CS6220,CS6213,CS5425,BT5110,CS5344,CS4225,CS4221,CS5424,CS6280,CS5228,CS6203,CS2102,CS4224,CS5226,CS5322
1	3.059257715587801	CS5340,CS4246,CS6208,CS6222,CS6220,CS6244,CS5215,CS5339,BT5110,CS4243,CS6207,CS5242,CS3244,CS4244
0	3.5695065860667086	CS4350,CS4351,CS3242,CS4240,CS6241,CS4235,CS4243,CS5343,CS4249,CS3249,CS5240,CS3241,CS4247
1	3.6267657887652143	CS4220,CS6220,CS4225,CS3223,BT5110,CS6213,CS4221,CS6280,CS2220,CS2102,CS5346,CS4224,CS5322
1	3.633826959919123	CS6270,CS3211,CS3282,CS5223,CS4231,CS6213,CS2281,CS5222,CS3220,CS5424,CS2100,CS5224,CS4237,CS2106,CS4223
1	3.029432660193493	CS5346,CS5322,CS6213,CS3223,BT5110,CS5424,CS6280,CS6203,CS2102,CS5228,CS4220,CS5226,CS5344
0	3.9902445959375186	CS5234,CS5330,CS4231,CS5236,CS3236,CS3225,CS2220,CS5237,CS3233,CS4257,CS5238
0	3.8281409788857896	CS3234,CS3211,CS5219,CS4216,CS4212,CS4215,CS5215,CS5214,CS2104,CS6215,CS5271,CS6202
0	3.570258007931597	CS4222,CS6270,CS4226,CS3103,CS5223,CS3281,CS5422,CS4344,CS3220,CS5233,CS5424,CS5248,CS2100,CS4237,CS6211
0	3.9722102735913962	CS2107,CS4236,CS3223,CS6213,BT5110,CS4221,CS6230,CS5228,CS2102,CS2220,CS6203,CS4220,CS5226,CS6231,CS3221
0	4.314642252891756	CS2107,CS3235,CS4239,CS4257,CS6209,CS5322,CS4236,CS5331,CS5231,CS4238,CS6230,CS5476,CS6211,CS6231,CS3221
0	3.3015427582509282	CS3201,CS4239,CS2113,CS3234,CS3283,CS3282,CS3217,CS3882,CS3281,CS5232,CS4218,CS4880,CS5271,CS5272,CS3205
0	3.7338755521947102	CS3201,CS2113,CS3219,CS3234,CS3282,CS3271,CS3281,CS4211,CS3226,CS5271,CS2103,CS5272,CS3216,CS3283,CS3203
0	2.4034932399093503	CS5340,CS6208,CS3243,CS4248,CS5339,CS5425,BT5110,CS4243,CS6207,CS5242,CS3244,CS4220,CS4244,CS5478
0	4.706422304585261	CS5234,CS5330,CS4234,CS3230,CS4231,CS4232,CS6234,CS5230,CS3225,CS2220,CS5237,CS3233,CS4257,CS5238
0	2.3708858970943574	CS5346,CS3223,CS5425,BT5110,CS5344,CS4221,CS6213,CS5424,CS6280,CS5228,CS6203,CS4220,CS5226,CS5322
1	3.6495279276166377	CS5234,CS5330,CS3230,CS4231,CS4232,CS3236,CS6234,CS5230,CS3225,CS2220,CS5237,CS3233,CS5238
1	3.0743871440710566	CS4271,CS3284,CS4239,CS2113,CS3201,CS3234,CS4211,CS3281,CS4218,CS3202,CS6280,CS5271,CS5272,CS3205,CS3203
1	4.306269436868002	CS3284,CS3201,CS2113,CS4239,CS4271,CS3283,CS3282,CS3271,CS5241,CS4880,CS3203,CS4235,CS5244,CS4211,CS5342
0	3.2724182216491555	CS6270,CS6205,CS4226,CS3282,CS5229,CS3103,CS4231,CS5223,CS4344,CS3237,CS3220,CS5248,CS5233,CS4237,CS6211
1	4.827568543075056	CS5234,CS5330,CS4231,CS5236,CS3236,CS6234,CS5230,CS3225,CS2220,CS3233,CS5238
1	3.695638634554313	CS5340,CS6222,CS6244,CS6220,CS3243,BT5110,CS6207,CS3244,CS5228,CS5478,CS4220,CS4278,CS5344
0	3.9659464544597998	CS4350,CS3218,CS6241,CS4235,CS4243,CS5343,CS4249,CS3249,CS5240,CS3241,CS4247,CS5246,CS3247
0	3.1079662731696986	CS3284,CS4347,CS4241,CS4248,CS6240,CS5345,CS6212,CS6207,CS2108,CS5246,CS3244,CS4242,CS3283,CS5342,CS5249
1	3.7482861792045785	CS5346,CS6220,CS5425,CS6213,BT5110,CS4225,CS4221,CS5344,CS5424,CS6280,CS2220,CS2102,CS4220,CS5226,CS5322
1	3.4491453720564733	CS4220,CS6220,CS5322,CS4225,CS3223,BT5110,CS4221,CS6280,CS5228,CS2220,CS2102,CS6203,CS5346,CS4224,CS5344
1	3.0461449950965207	CS4271,CS4239,CS3283,CS3282,CS3217,CS5223,CS4218,CS3202,CS6280,CS2100,CS3216,CS5271,CS2103,CS5272,CS4211
0	3.565463299208254	CS5218,CS3234,CS3211,CS5219,CS4215,CS4212,CS5215,CS5214,CS6215,CS5271,CS6202
0	3.0752957022926743	CS5218,CS6270,CS3234,CS3211,CS3282,CS5219,CS4231,CS4215,CS6213,CS5214,CS2281,CS3220,CS3212,CS6215,CS4237
0	4.816389101520665	CS3284,CS4271,CS3201,CS4239,CS3219,CS3283,CS3282,CS3271,CS5232,CS4880,CS6280,CS3226,CS5272,CS3216,CS3205
0	3.6639403505397663	CS5237,CS6220,CS6243,CS4225,CS3223,CS6241,BT5110,CS4243,CS5343,CS4249,CS5424,CS2102,CS3247,CS5346,CS5226
0	3.748308396641839	CS4271,CS4239,CS5331,CS5322,CS4236,CS4238,CS5476,CS4257,CS4214,CS3221
0	4.4921670522936505	CS4271,CS4239,CS2107,CS5439,CS5331,CS4257,CS4236,CS5231,CS6206,CS4243,CS4249,CS6230,CS5332,CS6231,CS5322
1	1.4534622517868236	CS4350,CS3242,CS3240,CS3218,CS6241,CS4235,CS4243,CS5343,CS4249,CS3249,CS3247,CS3241,CS4247,CS5246,CS5237
1	2.3858056909913956	CS6231,CS4271,CS4239,CS5439,CS5331,CS6209,CS4236,CS6213,CS5231,CS5332,CS6211,CS4257,CS3221
1	3.4051942435679483	CS5218,CS3234,CS3211,CS5219,CS5215,CS4215,CS4212,CS5214,CS4249,CS3212,CS6215,CS5271,CS6202,CS4214
1	2.6939669065750715	CS5239,CS5346,CS5250,CS5223,CS6213,CS4345,CS2281,CS5222,CS3210,CS5424,CS2100,CS5233,CS4237,CS2106,CS4223
1	3.792732479056379	CS6220,CS5322,CS4225,CS5425,CS6213,BT5110,CS4221,CS3220,CS5424,CS6280,CS5228,CS4224,CS5226,CS5344
1	3.310031708943459	CS5234,CS5330,CS3230,CS4231,CS4232,CS5236,CS6234,CS5230,CS3225,CS2220,CS5237,CS3233,CS5238
0	2.4250946803491615	CS4245,CS4347,CS3284,CS5241,CS6212,CS6207,CS4235,CS5246,CS5345,CS3245,CS5244,CS4242,CS3283,CS5342,CS5249
0	3.6557514562692823	CS5218,CS3234,CS3211,CS5219,CS4212,CS4216,CS4215,CS5214,CS2104,CS3212,CS6215,CS5271,CS6202,CS4214
0	3.9282629397577598	CS5321,CS3282,CS5229,CS3103,CS4231,CS6204,CS5422,CS4344,CS3237,CS5233,CS2100,CS5248,CS4214
1	3.1497812578293956	CS5234,CS3242,CS4231,CS4232,CS4235,CS3236,CS6234,CS5230,CS3225,CS2220,CS5237,CS5238,CS3233,CS4257,CS5236
1	3.7492630118319163	CS4220,CS5322,CS6213,CS4225,BT5110,CS3223,CS5425,CS5424,CS6203,CS2220,CS5228,CS5346,CS5226,CS5344
0	3.607702784922232	CS5346,CS5425,CS4225,CS6213,BT5110,CS4221,CS5424,CS6280,CS6203,CS2220,CS5228,CS4220,CS4224,CS5226
1	3.639108408195249	CS5234,CS3230,CS4231,CS4232,CS3236,CS6234,CS5230,CS3225,CS2220,CS5237,CS5238,CS5272,CS3233,CS4257,CS5236
1	4.0760928663236005	CS5340,CS4246,CS6208,CS6244,CS6222,CS6220,CS4248,CS5339,CS5215,CS4243,CS3244,CS5228,CS4220,CS4278,CS5344
0	4.367022366527488	CS5234,CS5330,CS4234,CS3230,CS5215,CS4231,CS4232,CS5236,CS6234,CS5230,CS3225,CS2220,CS3233,CS4257,CS5238
1	3.1350153709837603	CS5340,CS6222,CS4246,CS6244,CS3243,CS4248,CS5215,CS5425,CS4243,CS5242,CS6207,CS5345,CS5228,CS5478,CS4244
1	2.467782733672255	CS2105,CS4222,CS6270,CS5321,CS3282,CS5229,CS3103,CS4231,CS5223,CS4344,CS5422,CS3220,CS5233,CS2100,CS4237
1	4.429749030719007	CS5237,CS4350,CS3242,CS6243,CS4240,CS4235,CS4243,CS6206,CS3249,CS5240,CS3241,CS3247,CS3240,CS5346
0	3.4263097341659985	CS4245,CS4347,CS4241,CS4248,CS6240,CS5241,CS4235,CS6206,CS5345,CS5246,CS5244,CS4242,CS3283,CS5342,CS3245
0	3.9434960409596	CS3201,CS5346,CS5322,CS3223,CS5425,CS4221,CS5424,CS6203,CS2102,CS5228,CS2220,CS4220,CS4224,CS5226,CS5344
1	3.2005328107894013	CS5340,CS6244,CS6220,CS5215,CS5425,BT5110,CS5345,CS5242,CS3212,CS3244,CS6215,CS5228,CS4220,CS4244,CS4214
0	3.1390990541746304	CS4271,CS6231,CS5439,CS5331,CS6209,CS4236,CS5231,CS4238,CS5332,CS3221,CS5476,CS6230,CS6211,CS4257,CS5322
1	4.664643073952444	CS5340,CS2105,CS6244,CS6220,CS4220,CS4248,CS5425,CS5339,CS4344,CS5242,CS5248,CS5228,CS5478,CS5344,CS5249
0	4.896736138343384	CS3284,CS4241,CS5346,CS4248,CS6240,CS6212,CS6206,CS5345,CS5246,CS2108,CS5244,CS4242,CS3283,CS3245,CS5249
0	4.078345969304016	CS5218,CS3211,CS4216,CS5215,CS4215,CS4212,CS5219,CS2104,CS6215,CS5271,CS6202,CS4214
1	3.9340477420053137	CS5340,CS6222,CS6208,CS6244,CS6220,CS4248,CS5215,CS5344,CS5345,CS6207,CS5228,CS4220,CS4278,CS5478
1	4.5714065023048045	CS5237,CS4350,CS4351,CS3242,CS4240,CS6243,CS6241,CS4243,CS5343,CS5246,CS3249,CS3241,CS4247,CS3247,CS5226
0	3.2092499718714933	CS4222,CS4226,CS3282,CS3103,CS6204,CS6213,CS4344,CS5422,CS3220,CS5233,CS5248,CS2100,CS4237,CS6211
1	3.3797723204464853	CS5250,CS6270,CS3211,CS5223,CS4231,CS3281,CS2281,CS5222,CS3210,CS5224,CS3220,CS5424,CS4237,CS4223
0	3.975619409143946	CS5340,CS4246,CS6222,CS3243,CS4248,CS5215,CS5425,BT5110,CS5345,CS3244,CS5228,CS5478,CS4244,CS4278,CS5344
1	2.501464274107123	CS4239,CS3282,CS3882,CS3217,CS4211,CS3281,CS5232,CS3202,CS5271,CS2103,CS5272,CS3216,CS3283,CS3205
0	3.244411406115696	CS6222,CS4246,CS5250,CS4220,CS6208,CS3211,CS3243,CS6213,CS3281,BT5110,CS4243,CS5242,CS5345,CS5478,CS4278
1	3.3712551485301243	CS3284,CS4347,CS5241,CS4235,CS6207,CS6206,CS5345,CS4242,CS3245,CS5244,CS5346,CS3283,CS5342,CS5249
1	3.6299514563460042	CS6231,CS4271,CS2107,CS5331,CS6209,CS4236,CS4238,CS6230,CS5476,CS3221,CS4257,CS5322
0	3.052512013536988	CS4271,CS4239,CS3235,CS5439,CS5331,CS5322,CS4236,CS5231,CS5332,CS6230,CS5476,CS3221,CS4257,CS6211
1	4.394707122842651	CS3284,CS5346,CS5241,CS5345,CS6206,CS5246,CS2108,CS5244,CS4242,CS4224,CS5342,CS3245
1	4.16097218412837	CS4271,CS2107,CS3235,CS5439,CS5331,CS6209,CS4257,CS4236,CS5231,CS4238,CS6230,CS5476,CS6211,CS6231,CS5322
1	4.921907295589258	CS5218,CS3234,CS5219,CS5215,CS4216,CS4212,CS2104,CS3212,CS5271,CS6202,CS4214
1	3.7431332472934202	CS5239,CS3211,CS6213,CS4231,CS3210,CS2281,CS3220,CS5224,CS5424,CS4237,CS4223,CS6211
1	3.422690777296099	CS5340,CS6222,CS4246,CS6244,CS4248,CS5215,CS5425,CS5345,CS6207,CS5228,CS5478,CS5344
1	4.883091316340447	CS5239,CS6270,CS5250,CS3282,CS5223,CS6213,CS4231,CS2281,CS5222,CS3220,CS5233,CS2100,CS5424,CS6211
1	3.847361959715979	CS4271,CS3201,CS4222,CS2113,CS6205,CS4239,CS5321,CS6213,CS4231,CS3281,CS5232,CS4218,CS5424,CS2100,CS5233
0	3.2049285443399635	CS3284,CS4245,CS4248,CS6240,CS4235,CS5241,CS6212,CS5345,CS5246,CS4242,CS2108,CS5346,CS5342,CS3245
0	3.4115614257246394	CS4350,CS5330,CS4234,CS3230,CS3283,CS4231,CS4232,CS5236,CS4218,CS3233,CS3202,CS5246,CS4211,CS4257,CS5238
0	3.7802791394649655	CS6222,CS5425,CS5215,CS5339,CS4243,CS5242,CS3244,CS5228,CS4220,CS4278,CS5344
1	4.4872059315447625	CS5239,CS5250,CS6270,CS3282,CS3211,CS6213,CS4345,CS3281,CS3210,CS5222,CS3220,CS5224,CS5424,CS4223,CS6211
0	4.342010613410179	CS5234,CS5330,CS4231,CS4232,CS5230,CS6234,CS3225,CS2220,CS5237,CS3233,CS4257,CS5238
1	4.09702393157862	CS4347,CS4241,CS4248,CS6240,CS4235,CS6212,CS6207,CS5345,CS2108,CS5246,CS3245,CS5244,CS3283,CS5342,CS5249
0	3.599622948225454	CS5239,CS5250,CS4234,CS3230,CS5223,CS4231,CS2281,CS5222,CS5233,CS2100,CS3225,CS2220,CS5237,CS2106,CS6211
0	3.6943286984370873	CS4347,CS4241,CS4248,CS6240,CS6212,CS6207,CS6206,CS5246,CS2108,CS5345,CS4242,CS5249
1	2.983934523754853	CS4239,CS3219,CS3282,CS4225,CS5425,CS5344,CS4221,CS4218,CS5424,CS6280,CS5228,CS2220,CS2102,CS4220,CS5322
1	3.271357335564719	CS4271,CS3201,CS4239,CS2113,CS3282,CS3217,CS3281,CS6280,CS3226,CS5271,CS2103,CS5272,CS3216,CS3283,CS3203
1	4.4719420369422895	CS4220,CS6220,CS5322,CS6213,CS4225,CS3223,CS5425,CS4221,CS5424,CS5228,CS2102,CS5346,CS5226,CS5344
0	4.361824077918367	CS4245,CS4241,CS5346,CS4248,CS6240,CS5241,CS5345,CS6207,CS6206,CS2108,CS6212,CS5244,CS4242,CS5342,CS5249
0	3.4824975109239857	CS3284,CS3201,CS4239,CS2113,CS3882,CS3281,CS3271,CS4211,CS4218,CS5232,CS6280,CS3226,CS5272,CS3283,CS3203
0	4.740735170511883	CS3284,CS4347,CS4245,CS4241,CS4248,CS5342,CS6240,CS5241,CS4235,CS6212,CS5345,CS2108,CS5346,CS3283,CS3245
0	3.8238883937025046	CS4271,CS6231,CS4239,CS5331,CS6209,CS5322,CS4236,CS4238,CS5332,CS3221,CS5476,CS6230,CS4257,CS6211
1	3.796686421572212	CS4239,CS2113,CS3219,CS3234,CS3283,CS3882,CS3217,CS3271,CS3202,CS6280,CS3226,CS5271,CS2103,CS5272,CS3205
0	4.5357597655491215	CS6231,CS4239,CS2107,CS5439,CS3235,CS4236,CS5231,CS6230,CS3221,CS5476,CS6211,CS4257,CS5322
1	2.1322146796689823	CS6208,CS6244,CS6220,CS3243,CS4248,CS5425,CS5339,BT5110,CS5215,CS4243,CS5345,CS5228,CS4220,CS4244,CS4278
1	3.465082610048153	CS3284,CS4222,CS6205,CS4226,CS5229,CS5223,CS6204,CS4231,CS3281,CS4344,CS3237,CS5233,CS2100,CS4237,CS6211
1	3.1548754979278417	CS4351,CS6243,CS6241,CS4235,CS4243,CS5343,CS6206,CS5246,CS3249,CS4249,CS3241,CS4247,CS3247
0	3.7951276177776876	CS6220,CS5425,CS4225,BT5110,CS5344,CS4221,CS5424,CS6280,CS5228,CS2102,CS2220,CS6203,CS4220,CS4224,CS5322
0	3.017294297586771	CS5239,CS6270,CS5250,CS3211,CS5223,CS4231,CS4345,CS3281,CS2281,CS5222,CS5424,CS5224,CS4237,CS2106
0	2.939432377015335	CS2105,CS5321,CS4226,CS3282,CS6204,CS6213,CS4231,CS3281,CS4344,CS5422,CS5424,CS5248,CS2100,CS4237
1	3.4057279427273492	CS4245,CS5237,CS4351,CS4240,CS6241,CS4235,CS4243,CS5343,CS6206,CS5246,CS3249,CS3247,CS3241,CS3240,CS5342
0	3.988656432613167	CS3284,CS4351,CS3242,CS6243,CS3217,CS3271,CS4211,CS4243,CS4880,CS4218,CS5246,CS3226,CS3241,CS3240,CS3283
1	3.48500150981841	CS3284,CS4245,CS4248,CS6240,CS3281,CS3271,CS4235,CS4218,CS6206,CS3203,CS5246,CS5232,CS3226,CS3283,CS3245
0	3.859453401382881	CS4271,CS4239,CS2107,CS3235,CS5331,CS6209,CS5322,CS5231,CS4238,CS5332,CS6230,CS5476,CS3283,CS6231,CS6211
1	3.7790359328189673	CS5330,CS4234,CS3230,CS5236,CS3236,CS5230,CS6234,CS3225,CS2220,CS5237,CS3233,CS4257,CS5238
0	3.5888315685983607	CS6208,CS4246,CS6244,CS4248,CS4216,CS5425,CS5215,BT5110,CS5345,CS2104,CS3244,CS5228,CS4220,CS4278,CS5344
0	4.368268463898062	CS3235,CS5439,CS5331,CS6209,CS4236,CS5231,CS5332,CS6230,CS5476,CS4257,CS6211
0	3.4670605834788533	CS4239,CS2107,CS5330,CS5439,CS3235,CS6209,CS4236,CS4232,CS5236,CS5231,CS4238,CS6230,CS5476,CS4257,CS5322
1	3.0343303130052446	CS4271,CS4239,CS3235,CS5439,CS2107,CS5331,CS6209,CS4236,CS5231,CS5332,CS6230,CS6211,CS6231,CS5322
0	3.086883919368989	CS5234,CS5330,CS4234,CS3230,CS4231,CS5236,CS3236,CS6234,CS3225,CS2220,CS5237,CS3233,CS5238
0	3.6437827584657456	CS5218,CS3234,CS3211,CS4216,CS5219,CS4212,CS5214,CS2104,CS3212,CS6215,CS5271,CS6202,CS4214
1	4.364557979124895	CS5237,CS4350,CS4351,CS3242,CS6243,CS3218,CS4235,CS4243,CS5343,CS5246,CS4249,CS5240,CS3241,CS4247,CS3240
0	3.0208726687312994	CS5346,CS3223,CS4225,BT5110,CS5344,CS5424,CS6280,CS6203,CS2220,CS5228,CS2102,CS4220,CS4224,CS5322
1	3.644466009252003	CS5237,CS3242,CS4240,CS6243,CS3218,CS6241,CS4243,CS4249,CS3249,CS5246,CS5240,CS3247,CS3240
1	4.937721910373432	CS2105,CS6270,CS4226,CS3282,CS3103,CS5223,CS5229,CS6204,CS5422,CS4344,CS5424,CS2100,CS5248,CS5233,CS4237
1	3.698426695964542	CS5340,CS6222,CS6208,CS6244,CS6220,CS4248,CS5339,CS5425,CS5215,CS5345,CS5242,CS4220,CS4244,CS4278,CS5344
1	3.295826131290174	CS4245,CS4347,CS3284,CS5346,CS4241,CS6240,CS4235,CS5345,CS6206,CS6212,CS5244,CS4242,CS3283,CS5342,CS3245
1	3.907253036598941	CS4222,CS6205,CS4226,CS3103,CS6204,CS6213,CS5223,CS3281,CS5229,CS3220,CS5233,CS3237,CS4237,CS6211
1	3.6446197125472657	CS4245,CS5219,CS5241,CS6212,CS6206,CS2104,CS2108,CS3212,CS5246,CS5345,CS5271,CS3245,CS6207,CS5342,CS5249
0	3.2051774371910913	CS3284,CS3201,CS4271,CS2113,CS3234,CS3283,CS3271,CS4218,CS4880,CS3202,CS3216,CS2103,CS5272,CS4211,CS3203
0	4.571339169220249	CS5340,CS6208,CS4246,CS6244,CS6220,CS4248,CS5339,BT5110,CS5345,CS5242,CS5228,CS5478,CS4244,CS4278,CS5344
1	3.565292418430922	CS3201,CS4239,CS2107,CS2113,CS3234,CS4236,CS3281,CS3271,CS4211,CS3202,CS3226,CS3241,CS3247,CS5272,CS3283
0	3.620017208546951	CS4220,CS6220,CS6213,CS3223,BT5110,CS5425,CS4221,CS5424,CS6280,CS6203,CS5228,CS2102,CS5346,CS5344
0	4.408260029327054	CS4271,CS4239,CS3235,CS5439,CS2107,CS4236,CS4238,CS5332,CS6230,CS5476,CS3221,CS6211,CS6231,CS5322
1	3.6155905751986808	CS4347,CS4248,CS6240,CS4235,CS5345,CS6212,CS6206,CS2108,CS4242,CS5249,CS5244,CS5346,CS3283,CS5342,CS3245
1	2.651761784570543	CS4271,CS3284,CS4239,CS2113,CS3282,CS3882,CS4880,CS3202,CS6280,CS3226,CS5271,CS2103,CS5272,CS4211,CS3203
1	2.221706929696767	CS3284,CS4347,CS5346,CS5321,CS6204,CS6213,CS6240,CS3281,CS5345,CS4344,CS5424,CS5233,CS4237,CS5226,CS5236
0	2.9568986055204496	CS4220,CS6220,CS5322,CS5425,CS4225,BT5110,CS4221,CS5424,CS5228,CS6203,CS2220,CS5346,CS4224,CS5344
1	3.109598509227657	CS5340,CS4246,CS6244,CS3243,CS4248,CS5339,BT5110,CS4243,CS5345,CS4220,CS4244,CS4278,CS5344
0	3.4746492463950926	CS3284,CS3201,CS2113,CS4239,CS3219,CS3882,CS3240,CS3281,CS4218,CS5343,CS5246,CS6280,CS3241,CS2103,CS5237
1	3.490238340778405	CS5250,CS6270,CS4231,CS3281,CS3210,CS2281,CS5222,CS5424,CS2100,CS3220,CS4237,CS2106
1	4.873215173149605	CS6270,CS5250,CS3282,CS6213,CS4345,CS3281,CS4231,CS3220,CS5233,CS2100,CS5424,CS4237,CS2106,CS4223,CS6211
1	4.9845391469657025	CS5237,CS5218,CS4351,CS3242,CS4240,CS5219,CS3218,CS4235,CS4243,CS4249,CS3249,CS5240,CS3241,CS4247,CS3240
1	3.4977774478545602	CS5234,CS5330,CS4234,CS3230,CS4231,CS4232,CS3236,CS4242,CS5230,CS3225,CS2220,CS5237,CS5238,CS4257,CS5236
1	4.4658469831495	CS5340,CS6220,CS4248,CS5425,CS4231,BT5110,CS5345,CS4243,CS5242,CS2100,CS6280,CS6203,CS5228,CS5346,CS5478
1	4.714084092935845	CS4350,CS6243,CS3240,CS6241,CS4235,CS4243,CS5343,CS4249,CS3249,CS5246,CS3241,CS4247,CS5240,CS3247
1	3.86698203410324	CS4245,CS4347,CS4248,CS5241,CS6212,CS6206,CS5345,CS5246,CS5244,CS4242,CS3283,CS3245,CS5249
1	4.929640283394464	CS4350,CS4351,CS3242,CS4240,CS3240,CS6243,CS6241,CS4243,CS6206,CS5343,CS5246,CS3247,CS4247,CS5237
0	3.6504346312858376	CS5340,CS6208,CS4246,CS3243,CS5215,CS5339,BT5110,CS4243,CS5345,CS5228,CS5478,CS4220,CS4244,CS4278,CS5344
1	3.825791043414513	CS4350,CS4351,CS4240,CS6243,CS6241,CS4235,CS4243,CS6206,CS5343,CS3249,CS5240,CS3241,CS4247
1	3.608003474742644	CS5346,CS6220,CS3223,CS6213,CS5425,CS4225,CS4221,BT5110,CS6280,CS5228,CS2220,CS2102,CS6203,CS4220,CS5226
0	3.5767810544313616	CS5234,CS5330,CS4234,CS3230,CS4231,CS4232,CS3236,CS6234,CS5230,CS3225,CS2220,CS5237,CS3233,CS4257,CS5236
0	3.7783260670940346	CS5234,CS4234,CS3230,CS4231,CS4232,CS5236,CS3236,CS6234,CS5230,CS2220,CS3233,CS4257,CS5238
1	3.8741999743283877	CS4271,CS2107,CS5439,CS5331,CS4257,CS4236,CS5231,CS4238,CS5476,CS6231
0	3.7413637665899575	CS2105,CS5250,CS5321,CS3282,CS5229,CS5223,CS4231,CS6213,CS2281,CS3210,CS3237,CS5424,CS5233,CS3220,CS4237
0	2.310748340247291	CS3284,CS4347,CS4241,CS4248,CS6240,CS4235,CS4880,CS5241,CS3202,CS2108,CS3245,CS3216,CS3283,CS5342,CS5249
1	4.221467842646894	CS5239,CS5250,CS5223,CS6213,CS4345,CS3281,CS3210,CS5222,CS3220,CS5233,CS2100,CS5224,CS4237,CS2106,CS6211
0	4.741224627200375	CS3284,CS4271,CS4239,CS2113,CS3219,CS3282,CS3882,CS3217,CS3281,CS4211,CS4880,CS4218,CS6280,CS3226,CS3205
0	2.505752400824902	CS6270,CS6205,CS4226,CS3103,CS6204,CS4231,CS5229,CS3281,CS4344,CS5422,CS3237,CS5424,CS5248,CS5233,CS4237
0	3.1539396606021297	CS5234,CS5330,CS3230,CS4231,CS4232,CS3236,CS5230,CS6234,CS2220,CS5237,CS5238,CS3233,CS5236
1	3.1307047195416033	CS4271,CS4239,CS2113,CS3219,CS3234,CS3282,CS3217,CS3281,CS4880,CS4218,CS3202,CS3226,CS2103,CS3216,CS3203
1	2.185975219406393	CS5218,CS3211,CS4216,CS5215,CS4212,CS4215,CS5214,CS2104,CS3212,CS6215,CS5271,CS6202,CS4214
1	3.9632528283814583	CS5239,CS5250,CS6270,CS3211,CS3282,CS5223,CS6213,CS3281,CS2281,CS5224,CS2100,CS5233,CS2106,CS4223
1	4.835914065487966	CS5239,CS5250,CS3211,CS4231,CS4345,CS3281,CS3210,CS5424,CS5233,CS5224,CS4237,CS2106,CS6211
1	3.7020779265987316	CS5218,CS3234,CS3211,CS5219,CS5215,CS4216,CS5214,CS3212,CS6215,CS5271,CS6202,CS4214
1	3.5139369033080676	CS6231,CS4239,CS2107,CS4220,CS3223,BT5110,CS4238,CS5424,CS2102,CS2220,CS5346,CS4224,CS5226,CS4257,CS5322
0	4.432193869290276	CS5218,CS3234,CS3211,CS5219,CS5215,CS4212,CS4215,CS5214,CS4216,CS2104,CS3212,CS6215,CS5271,CS6202,CS4214
0	3.8577932095443734	CS6220,CS5425,CS3223,CS6213,BT5110,CS4221,CS4225,CS5424,CS6280,CS5228,CS4220,CS4224,CS5344
1	3.1422095391958105	CS4245,CS4347,CS4241,CS4248,CS6240,CS4235,CS6212,CS6207,CS2108,CS5244,CS5346,CS5342,CS5249
1	3.561267789937771	CS5234,CS5330,CS4234,CS3230,CS4231,CS4212,CS5214,CS4232,CS5236,CS5230,CS6234,CS3225,CS3233,CS4257,CS5238
0	2.2503307382836053	CS2105,CS4222,CS5321,CS3282,CS3103,CS5229,CS4231,CS6213,CS4344,CS3237,CS5424,CS5248,CS2100,CS4237,CS6211
0	4.719109632168111	CS2105,CS5321,CS4226,CS3103,CS6213,CS3281,CS4344,CS3220,CS5424,CS3237,CS5233,CS2100,CS5248,CS6211
1	3.208034093078468	CS4225,CS3223,CS5425,BT5110,CS5424,CS6203,CS2102,CS2220,CS5228,CS5346,CS4224,CS5226,CS5344
1	3.526037883930507	CS4222,CS6270,CS5321,CS4226,CS3103,CS6204,CS6213,CS3281,CS4344,CS3220,CS5233,CS4237
0	3.9409406883525473	CS5346,CS4248,CS4225,CS3223,BT5110,CS6213,CS4221,CS5344,CS5424,CS6280,CS5228,CS2102,CS4220,CS4224,CS5322
1	3.7638133822015742	CS4271,CS3201,CS2106,CS3234,CS3219,CS3882,CS5223,CS3271,CS5232,CS3210,CS2100,CS6280,CS3216,CS4211,CS3205
0	3.849134360726045	CS5218,CS3234,CS3211,CS5219,CS4212,CS4215,CS5215,CS5214,CS4216,CS3212,CS5271,CS6202,CS4214
0	3.811073579976034	CS5234,CS5330,CS4234,CS3230,CS4231,CS4232,CS5236,CS3236,CS5230,CS6234,CS3225,CS5237,CS3233,CS4257,CS5238
1	3.229834394142182	CS4271,CS4239,CS3235,CS5331,CS6209,CS4236,CS5231,CS4238,CS5332,CS6230,CS4257,CS5322
0	3.3022992025686193	CS5239,CS5250,CS5223,CS4231,CS6213,CS5241,CS2281,CS3210,CS5222,CS3220,CS5233,CS2100,CS4237,CS2106,CS4223
